OPTION_SYMBOL,UNDERLYING_TICKER,TRADE_DATE,EXPIRATION_DATE,OPTION_TYPE,STRIKE_PRICE,OPTION_OPEN_PRICE,OPTION_HIGH_PRICE,OPTION_LOW_PRICE,OPTION_CLOSE_PRICE,OPTION_VWAP,OPTION_VOLUME,OPTION_TRADES,UNDERLYING_OPEN_PRICE,UNDERLYING_HIGH_PRICE,UNDERLYING_LOW_PRICE,UNDERLYING_CLOSE_PRICE,UNDERLYING_VWAP,UNDERLYING_VOLUME,UNDERLYING_TRADES,DAYS_TO_EXPIRATION,SIGNED_MONEYNESS_RAW,SIGNED_MONEYNESS_PCT,OPTION_AGGREGATES_TIMESTAMP,UNDERLYING_AGGREGATES_TIMESTAMP,OPTION_INSERTED_AT,UNDERLYING_INSERTED_AT,OPTION_LOAD_DATE,UNDERLYING_LOAD_DATE,OPTION_FILENAME,UNDERLYING_FILENAME,MISSING_UNDERLYING_FLAG
O:AAPL260116C00360000,AAPL,2025-11-21,2026-01-16,C,360.0000,0.0200,0.0300,0.0200,0.0300,0.0299,162,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,88.5100,0.3260156912,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00360000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00370000,AAPL,2025-11-21,2026-01-16,C,370.0000,0.0200,0.0200,0.0200,0.0200,0.0200,27,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,98.5100,0.3628494604,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00370000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00380000,AAPL,2025-11-21,2026-01-16,C,380.0000,0.0100,0.0100,0.0100,0.0100,0.0100,12,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,108.5100,0.3996832296,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00380000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00390000,AAPL,2025-11-21,2026-01-16,C,390.0000,0.0100,0.0200,0.0100,0.0200,0.0131,147,9,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,118.5100,0.4365169988,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00390000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00430000,AAPL,2025-11-21,2026-01-16,C,430.0000,0.0100,0.0100,0.0100,0.0100,0.0100,111,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,158.5100,0.5838520756,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00430000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00440000,AAPL,2025-11-21,2026-01-16,C,440.0000,0.0100,0.0100,0.0100,0.0100,0.0100,2017,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,168.5100,0.6206858448,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00440000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00450000,AAPL,2025-11-21,2026-01-16,C,450.0000,0.0100,0.0100,0.0100,0.0100,0.0100,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,178.5100,0.6575196140,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00450000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00100000,AAPL,2025-11-21,2026-02-20,P,100.0000,0.0500,0.0500,0.0400,0.0400,0.0411,164,28,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-171.4900,-0.6316623080,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00100000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00120000,AAPL,2025-11-21,2026-02-20,P,120.0000,0.0900,0.1000,0.0900,0.1000,0.0980,15,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-151.4900,-0.5579947696,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00120000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00135000,AAPL,2025-11-21,2026-02-20,P,135.0000,0.1500,0.1600,0.1500,0.1500,0.1540,5,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-136.4900,-0.5027441158,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00135000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00140000,AAPL,2025-11-21,2026-02-20,P,140.0000,0.1700,0.2000,0.1700,0.2000,0.1940,5,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-131.4900,-0.4843272312,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00140000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00145000,AAPL,2025-11-21,2026-02-20,P,145.0000,0.2100,0.2100,0.2100,0.2100,0.2100,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-126.4900,-0.4659103466,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00145000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00150000,AAPL,2025-11-21,2026-02-20,P,150.0000,0.2300,0.2500,0.2300,0.2500,0.2318,11,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-121.4900,-0.4474934620,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00150000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00155000,AAPL,2025-11-21,2026-02-20,P,155.0000,0.2900,0.2900,0.2900,0.2900,0.2900,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-116.4900,-0.4290765774,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00155000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00160000,AAPL,2025-11-21,2026-02-20,P,160.0000,0.2700,0.2700,0.2700,0.2700,0.2700,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-111.4900,-0.4106596928,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00160000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00165000,AAPL,2025-11-21,2026-02-20,P,165.0000,0.3700,0.3700,0.3700,0.3700,0.3700,2,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-106.4900,-0.3922428082,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00165000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00170000,AAPL,2025-11-21,2026-02-20,P,170.0000,0.4200,0.4200,0.4200,0.4200,0.4200,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-101.4900,-0.3738259236,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00170000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00175000,AAPL,2025-11-21,2026-02-20,P,175.0000,0.4600,0.5100,0.4600,0.4700,0.4786,7,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-96.4900,-0.3554090390,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00175000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00180000,AAPL,2025-11-21,2026-02-20,P,180.0000,0.5600,0.6100,0.5600,0.5600,0.6094,2041,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00185000,AAPL,2025-11-21,2026-02-20,P,185.0000,0.7400,0.7400,0.6800,0.6800,0.7381,43,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00190000,AAPL,2025-11-21,2026-02-20,P,190.0000,0.8400,0.8800,0.7500,0.7800,0.8237,30,11,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-81.4900,-0.3001583852,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00190000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00195000,AAPL,2025-11-21,2026-02-20,P,195.0000,0.9200,1.0000,0.9200,1.0000,0.9314,35,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00200000,AAPL,2025-11-21,2026-02-20,P,200.0000,1.1400,1.2400,0.9600,1.0600,1.0748,353,41,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00205000,AAPL,2025-11-21,2026-02-20,P,205.0000,1.4600,1.4800,1.1300,1.1300,1.3856,9,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00210000,AAPL,2025-11-21,2026-02-20,P,210.0000,1.6600,1.6600,1.4300,1.5100,1.5167,55,12,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00215000,AAPL,2025-11-21,2026-02-20,P,215.0000,1.9700,2.0800,1.6400,1.6400,1.9914,185,26,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00220000,AAPL,2025-11-21,2026-02-20,P,220.0000,2.3700,2.4800,1.8800,2.1800,2.1439,482,69,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00225000,AAPL,2025-11-21,2026-02-20,P,225.0000,3.0000,3.1000,2.3000,2.5300,2.6050,311,54,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-46.4900,-0.1712401930,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00225000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00230000,AAPL,2025-11-21,2026-02-20,P,230.0000,3.4400,3.5500,2.7300,2.9600,2.9828,158,44,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00235000,AAPL,2025-11-21,2026-02-20,P,235.0000,4.3000,4.3500,3.3500,3.5500,3.7598,165,42,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-36.4900,-0.1344064238,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00235000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00240000,AAPL,2025-11-21,2026-02-20,P,240.0000,5.5000,5.5000,3.9500,4.4500,4.5895,333,60,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00245000,AAPL,2025-11-21,2026-02-20,P,245.0000,5.8500,6.0500,4.8000,5.1000,5.3755,243,71,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00250000,AAPL,2025-11-21,2026-02-20,P,250.0000,7.1500,7.2000,5.7500,6.4500,6.7201,531,98,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00255000,AAPL,2025-11-21,2026-02-20,P,255.0000,8.3500,8.6000,6.9000,7.4000,7.8775,363,122,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00260000,AAPL,2025-11-21,2026-02-20,P,260.0000,10.7100,10.7100,8.2500,8.9000,9.3088,321,118,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00265000,AAPL,2025-11-21,2026-02-20,P,265.0000,12.7100,12.7100,9.8700,10.8000,11.1678,370,95,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00270000,AAPL,2025-11-21,2026-02-20,P,270.0000,14.7000,14.8000,11.6400,12.4500,12.6287,549,167,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00275000,AAPL,2025-11-21,2026-02-20,P,275.0000,17.4000,17.4000,13.7200,15.0200,15.0580,46,29,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00280000,AAPL,2025-11-21,2026-02-20,P,280.0000,18.9000,19.4000,16.3000,16.3000,18.1429,7,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00285000,AAPL,2025-11-21,2026-02-20,P,285.0000,21.6500,21.6500,19.1100,19.7500,19.9931,13,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00290000,AAPL,2025-11-21,2026-02-20,P,290.0000,25.5000,25.9000,22.2000,22.2000,24.4133,334,29,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00295000,AAPL,2025-11-21,2026-02-20,P,295.0000,29.1000,29.1000,28.8000,28.8000,28.9500,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,23.5100,0.0865961914,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00295000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00300000,AAPL,2025-11-21,2026-02-20,P,300.0000,33.6000,33.6000,33.6000,33.6000,33.6000,15,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,28.5100,0.1050130760,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00300000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220P00310000,AAPL,2025-11-21,2026-02-20,P,310.0000,39.7500,39.7500,39.7500,39.7500,39.7500,5,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,38.5100,0.1418468452,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220P00310000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00150000,AAPL,2025-11-21,2026-02-20,C,150.0000,122.7100,122.7100,122.7000,122.7000,122.7050,6,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-121.4900,-0.4474934620,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00150000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00160000,AAPL,2025-11-21,2026-02-20,C,160.0000,112.9000,112.9000,112.9000,112.9000,112.9000,2,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-111.4900,-0.4106596928,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00160000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00180000,AAPL,2025-11-21,2026-02-20,C,180.0000,91.2600,91.2600,91.2600,91.2600,91.2600,10,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00185000,AAPL,2025-11-21,2026-02-20,C,185.0000,87.4200,87.4200,87.4200,87.4200,87.4200,40,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00205000,AAPL,2025-11-21,2026-02-20,C,205.0000,69.1300,71.2000,69.1300,71.2000,70.1650,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00210000,AAPL,2025-11-21,2026-02-20,C,210.0000,63.8700,65.8200,63.6500,65.8200,63.9621,19,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260220C00215000,AAPL,2025-11-21,2026-02-20,C,215.0000,59.4500,61.7500,59.4000,61.7500,59.6989,9,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,91,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260220C00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
